"orig","dest","sov","hov2","hov3","bike","walk"
50,26,29.7080229448706,32.6788252393577,34.1642263866012,44.562034417306,44.562034417306
1,27,14.4089717622087,15.8498689384296,16.57031752654,21.613457643313,21.613457643313
2,27,20.0101903035657,22.0112093339223,23.0117188491006,30.0152854553486,30.0152854553486
3,27,21.8065172811081,23.9871690092189,25.0774948732743,32.7097759216622,32.7097759216622
4,27,14.0604309751226,15.4664740726348,16.169495621391,21.0906464626839,21.0906464626839
5,27,23.7984133437833,26.1782546781616,27.3681753453508,35.6976200156749,35.6976200156749
6,27,19.1122337689898,21.0234571458887,21.9790688343382,28.6683506534846,28.6683506534846
7,27,18.0716180592719,19.8787798651991,20.7823607681627,27.1074270889079,27.1074270889079
8,27,14.8658357489038,16.3524193237942,17.0957111112393,22.2987536233557,22.2987536233557
9,27,17.861969541291,19.6481664954201,20.5412649724846,26.7929543119364,26.7929543119364
10,27,20.4177403257913,22.4595143583704,23.48040137466,30.626610488687,30.626610488687
11,27,15.9022626960106,17.4924889656117,18.2876021004122,23.8533940440159,23.8533940440159
12,27,21.8169863984913,23.9986850383405,25.089534358265,32.725479597737,32.725479597737
13,27,21.1281920586001,23.2410112644602,24.2974208673902,31.6922880879002,31.6922880879002
14,27,25.506773759707,28.0574511356778,29.3327898236631,38.2601606395606,38.2601606395606
15,27,16.513995701642,18.1653952718062,18.9910950568883,24.770993552463,24.770993552463
16,27,16.672444032022,18.3396884352242,19.1733106368253,25.008666048033,25.008666048033
17,27,19.2195045565986,21.1414550122585,22.1024302400884,28.8292568348979,28.8292568348979
18,27,15.136267725776,16.6498944983536,17.4067078846424,22.704401588664,22.704401588664
19,27,17.841902482932,19.6260927312252,20.5181878553718,26.762853724398,26.762853724398
20,27,11.3644455985808,12.5008901584388,13.0691124383679,17.0466683978711,17.0466683978711
21,27,18.0479004103865,19.8526904514251,20.7550854719444,27.0718506155797,27.0718506155797
22,27,19.3181503948795,21.2499654343675,22.2158729541114,28.9772255923193,28.9772255923193
23,27,19.3988895056559,21.3387784562215,22.3087229315042,29.0983342584838,29.0983342584838
24,27,16.701720496394,18.3718925460334,19.2069785708531,25.052580744591,25.052580744591
25,27,22.9015892346853,25.1917481581538,26.3368276198881,34.3523838520279,34.3523838520279
26,27,18.3402574697408,20.1742832167148,21.0912960902019,27.5103862046111,27.5103862046111
27,27,21.3760430172021,23.5136473189223,24.5824494697824,32.0640645258031,32.0640645258031
28,27,24.0126082362227,26.413869059845,27.6144994716561,36.0189123543341,36.0189123543341
29,27,15.4235215451225,16.9658736996348,17.7370497768909,23.1352823176838,23.1352823176838
30,27,24.8838648466309,27.372251331294,28.6164445736256,37.3257972699464,37.3257972699464
31,27,23.5712280903868,25.9283508994255,27.1069123039448,35.3568421355802,35.3568421355802
32,27,18.4697391610704,20.3167130771775,21.240200035231,27.7046087416057,27.7046087416057
33,27,20.3888931441178,22.4277824585296,23.4472271157355,30.5833397161767,30.5833397161767
34,27,17.6403797235869,19.4044176959456,20.2864366821249,26.4605695853803,26.4605695853803
35,27,19.2059148977167,21.1265063874884,22.0868021323742,28.8088723465751,28.8088723465751
36,27,14.2023526663224,15.6225879329546,16.3327055662707,21.3035289994836,21.3035289994836
37,27,16.5878045928455,18.2465850521301,19.0759752817723,24.8817068892683,24.8817068892683
38,27,14.9695190684551,16.4664709753006,17.2149469287234,22.4542786026826,22.4542786026826
39,27,19.9246763383812,21.9171439722193,22.9133777891384,29.8870145075718,29.8870145075718
40,27,20.1112523616146,22.122377597776,23.1279402158568,30.1668785424219,30.1668785424219
41,27,20.7989610735927,22.8788571809519,23.9188052346316,31.198441610389,31.198441610389
42,27,15.7525239557554,17.3277763513309,18.1154025491187,23.628785933633,23.628785933633
43,27,21.8397157477802,24.0236873225582,25.1156731099472,32.7595736216702,32.7595736216702
44,27,19.6595509354901,21.6255060290391,22.6084835758136,29.4893264032351,29.4893264032351
45,27,14.4343312910034,15.8777644201038,16.5994809846539,21.6514969365051,21.6514969365051
46,27,20.5518877065601,22.6070764772161,23.6346708625441,30.8278315598401,30.8278315598401
47,27,18.0541382675085,19.8595520942593,20.7622590076348,27.0812074012627,27.0812074012627
48,27,27.7314849036075,30.5046333939683,31.8912076391486,41.5972273554112,41.5972273554112
49,27,22.9512864186965,25.2464150605662,26.393979381501,34.4269296280448,34.4269296280448
50,27,18.6326373108507,20.4959010419357,21.4275329074782,27.948955966276,27.948955966276
1,28,23.2867791516328,25.6154570667961,26.7797960243777,34.9301687274492,34.9301687274492
2,28,18.8853817152108,20.7739198867319,21.7181889724924,28.3280725728162,28.3280725728162
3,28,13.147870525806,14.4626575783866,15.1200511046769,19.721805788709,19.721805788709
4,28,15.6405730607126,17.2046303667839,17.9866590198195,23.4608595910689,23.4608595910689
5,28,27.1587843218239,29.8746627540063,31.2326019700975,40.7381764827359,40.7381764827359
6,28,15.9130036904112,17.5043040594523,18.2999542439728,23.8695055356168,23.8695055356168
7,28,19.8855067351202,21.8740574086322,22.8683327453882,29.8282601026803,29.8282601026803
8,28,24.7147260910683,27.1861987001751,28.4219350047286,37.0720891366025,37.0720891366025
9,28,26.4482285995221,29.0930514594743,30.4154628894504,39.6723428992832,39.6723428992832
10,28,23.2685489868334,25.5954038855167,26.7588313348584,34.9028234802501,34.9028234802501
11,28,14.8087142425236,16.2895856667759,17.0300213789021,22.2130713637854,22.2130713637854
12,28,26.9588358516309,29.654719436794,31.0026612293755,40.4382537774463,40.4382537774463
13,28,13.8974607550978,15.2872068306076,15.9820798683625,20.8461911326468,20.8461911326468
14,28,25.1650599608735,27.6815659569608,28.9398189550045,37.7475899413102,37.7475899413102
15,28,17.5380729185853,19.2918802104439,20.1687838563731,26.307109377878,26.307109377878
16,28,20.2323777389194,22.2556155128113,23.2672343997573,30.3485666083791,30.3485666083791
17,28,21.7684090094036,23.9452499103439,25.0336703608141,32.6526135141054,32.6526135141054
18,28,18.370197430374,20.2072171734114,21.1257270449301,27.5552961455609,27.5552961455609
19,28,29.1218999898857,32.0340899888743,33.4901849883686,43.6828499848286,43.6828499848286
20,28,20.1357142571304,22.1492856828435,23.1560713957,30.2035713856956,30.2035713856956
21,28,15.0618855681588,16.5680741249747,17.3211684033827,22.5928283522383,22.5928283522383
22,28,15.8483394611381,17.4331734072519,18.2255903803088,23.7725091917071,23.7725091917071
23,28,19.7143465730258,21.6857812303284,22.6714985589797,29.5715198595387,29.5715198595387
24,28,19.1379158930306,21.0517074823336,22.0086032769851,28.7068738395458,28.7068738395458
25,28,18.3317437831699,20.1649181614869,21.0815053506454,27.4976156747549,27.4976156747549
26,28,21.2418524742888,23.3660377217177,24.4281303454321,31.8627787114332,31.8627787114332
27,28,25.9816246039964,28.5797870643961,29.8788682945959,38.9724369059947,38.9724369059947
28,28,23.6284700730114,25.9913170803126,27.1727405839632,35.4427051095172,35.4427051095172
29,28,24.5201922895939,26.9722115185533,28.198221133033,36.7802884343908,36.7802884343908
30,28,25.9927113802836,28.591982518312,29.8916180873262,38.9890670704254,38.9890670704254
31,28,24.0686660833071,26.4755326916378,27.6789659958031,36.1029991249606,36.1029991249606
32,28,23.454790920689,25.8002700127579,26.9730095587923,35.1821863810335,35.1821863810335
33,28,20.6106266102266,22.6716892712492,23.7022206017606,30.9159399153399,30.9159399153399
34,28,14.543815748145,15.9981973229595,16.7253881103668,21.8157236222175,21.8157236222175
35,28,19.8233887965311,21.8057276761842,22.7968971160108,29.7350831947967,29.7350831947967
36,28,21.9055915080211,24.0961506588232,25.1914302342243,32.8583872620317,32.8583872620317
37,28,17.2836862324646,19.0120548557111,19.8762391673343,25.925529348697,25.925529348697
38,28,13.1820201645984,14.5002221810582,15.1593231892881,19.7730302468975,19.7730302468975
39,28,17.2433499349787,18.9676849284765,19.8298524252255,25.865024902468,25.865024902468
40,28,13.3070832706755,14.637791597743,15.3031457612768,19.9606249060132,19.9606249060132
41,28,26.6818347286733,29.3500182015406,30.6841099379743,40.0227520930099,40.0227520930099
42,28,23.775012341897,26.1525135760867,27.3412641931816,35.6625185128455,35.6625185128455
43,28,14.7763889378938,16.2540278316831,16.9928472785778,22.1645834068407,22.1645834068407
44,28,19.6768996896617,21.6445896586279,22.628434643111,29.5153495344926,29.5153495344926
45,28,25.5445172180027,28.098968939803,29.3761948007031,38.3167758270041,38.3167758270041
46,28,14.399531817253,15.8394849989783,16.5594615898409,21.5992977258794,21.5992977258794
47,28,13.869249026798,15.2561739294778,15.9496363808177,20.8038735401969,20.8038735401969
48,28,20.6331751071808,22.6964926178988,23.7281513732579,30.9497626607711,30.9497626607711
49,28,20.3067808851485,22.3374589736633,23.3527980179207,30.4601713277227,30.4601713277227
50,28,15.5597931310316,17.1157724441347,17.8937621006863,23.3396896965474,23.3396896965474
1,29,31.1632019025104,34.2795220927615,35.837682187887,46.7448028537656,46.7448028537656
2,29,20.2715234354661,22.2986757790127,23.312251950786,30.4072851531991,30.4072851531991
3,29,27.4056734665416,30.1462408131957,31.5165244865228,41.1085101998124,41.1085101998124
4,29,25.7452126727794,28.3197339400574,29.6069945736963,38.6178190091691,38.6178190091691
5,29,27.4378563293509,30.181641962286,31.5535347787536,41.1567844940264,41.1567844940264
6,29,26.1643489295397,28.7807838224937,30.0890012689707,39.2465233943096,39.2465233943096
7,29,23.5608401199165,25.9169241319082,27.094966137904,35.3412601798748,35.3412601798748
8,29,31.4554496997683,34.6009946697452,36.1737671547336,47.1831745496525,47.1831745496525
9,29,16.0470992588918,17.651809184781,18.4541641477256,24.0706488883377,24.0706488883377
10,29,35.757984994364,39.3337834938004,41.1216827435186,53.6369774915459,53.6369774915459
11,29,21.6954305261705,23.8649735787875,24.949745105096,32.5431457892557,32.5431457892557
12,29,21.9688536364933,24.1657390001427,25.2641816819674,32.95328045474,32.95328045474
13,29,15.4798288236397,17.0278117060037,17.8018031471857,23.2197432354596,23.2197432354596
14,29,18.7929032826481,20.672193610913,21.6118387750454,28.1893549239722,28.1893549239722
15,29,16.7142064230817,18.3856270653898,19.2213373865439,25.0713096346225,25.0713096346225
16,29,19.0337639824066,20.9371403806473,21.8888285797676,28.55064597361,28.55064597361
17,29,22.8288854966352,25.1117740462987,26.2532183211305,34.2433282449528,34.2433282449528
18,29,26.4350176741874,29.0785194416061,30.4002703253155,39.6525265112811,39.6525265112811
19,29,20.3130160321289,22.3443176353418,23.3599684369483,30.4695240481934,30.4695240481934
20,29,15.7056737547827,17.2762411302609,18.0615248180001,23.558510632174,23.558510632174
21,29,20.9205132671902,23.0125645939092,24.0585902572687,31.3807699007853,31.3807699007853
22,29,21.7332028400643,23.9065231240707,24.9931832660739,32.5998042600964,32.5998042600964
23,29,14.795191159825,16.2747102758075,17.0144698337987,22.1927867397375,22.1927867397375
24,29,12.1040331190782,13.314436430986,13.9196380869399,18.1560496786173,18.1560496786173
25,29,24.6477042402901,27.1124746643191,28.3448598763336,36.9715563604351,36.9715563604351
26,29,19.9523917224815,21.9476308947296,22.9452504808537,29.9285875837222,29.9285875837222
27,29,19.4384851238615,21.3823336362477,22.3542578924408,29.1577276857923,29.1577276857923
28,29,18.3753344711546,20.21286791827,21.1316346418277,27.5630017067318,27.5630017067318
29,29,22.0787747742528,24.2866522516781,25.3905909903907,33.1181621613792,33.1181621613792
30,29,18.2596841652426,20.0856525817669,20.998636790029,27.3895262478639,27.3895262478639
31,29,24.1788170004607,26.5966987005068,27.8056395505298,36.2682255006911,36.2682255006911
32,29,21.5288550579832,23.6817405637815,24.7581833166807,32.2932825869748,32.2932825869748
33,29,24.4209329723019,26.8630262695321,28.0840729181472,36.6313994584529,36.6313994584529
34,29,19.7627389825832,21.7390128808415,22.7271498299706,29.6441084738748,29.6441084738748
35,29,26.8332393375939,29.5165632713533,30.858225238233,40.2498590063908,40.2498590063908
36,29,18.052183094816,19.8574014042976,20.7600105590384,27.078274642224,27.078274642224
37,29,20.7389560604308,22.8128516664739,23.8497994694954,31.1084340906462,31.1084340906462
38,29,19.6639393468894,21.6303332815783,22.6135302489228,29.4959090203341,29.4959090203341
39,29,21.9723908419664,24.169629926163,25.2682494682613,32.9585862629496,32.9585862629496
40,29,19.8027909127823,21.7830700040606,22.7732095496997,29.7041863691735,29.7041863691735
41,29,16.7604445779961,18.4364890357957,19.2745112646955,25.1406668669941,25.1406668669941
42,29,15.8017448660545,17.3819193526599,18.1720065959626,23.7026172990817,23.7026172990817
43,29,18.0492929788375,19.8542222767213,20.7566869256632,27.0739394682563,27.0739394682563
44,29,17.0599680236576,18.7659648260233,19.6189632272062,25.5899520354864,25.5899520354864
45,29,13.5643382117656,14.9207720329422,15.5989889435305,20.3465073176485,20.3465073176485
46,29,18.6453527084165,20.5098879792582,21.442155614679,27.9680290626248,27.9680290626248
47,29,20.8712313721004,22.9583545093104,24.0019160779155,31.3068470581506,31.3068470581506
48,29,17.8922117347528,19.6814329082281,20.5760434949657,26.8383176021292,26.8383176021292
49,29,21.8490690963198,24.0339760059518,25.1264294607677,32.7736036444797,32.7736036444797
50,29,27.1673139362643,29.8840453298907,31.2424110267039,40.7509709043964,40.7509709043964
1,30,28.7370379918636,31.6107417910499,33.0475936906431,43.1055569877954,43.1055569877954
2,30,24.4720642193541,26.9192706412895,28.1428738522572,36.7080963290311,36.7080963290311
3,30,12.6459511508964,13.910546265986,14.5428438235308,18.9689267263445,18.9689267263445
4,30,23.1832738433676,25.5016012277044,26.6607649198728,34.7749107650514,34.7749107650514
5,30,13.0522686554782,14.357495521026,15.0101089537999,19.5784029832173,19.5784029832173
6,30,26.0905700796792,28.6996270876471,30.004155591631,39.1358551195187,39.1358551195187
7,30,18.3511555528273,20.18627110811,21.1038288857513,27.5267333292409,27.5267333292409
8,30,17.8480423271146,19.6328465598261,20.5252486761818,26.772063490672,26.772063490672
9,30,24.7476518151834,27.2224169967017,28.4597995874609,37.1214777227751,37.1214777227751
10,30,14.3725962035413,15.8098558238955,16.5284856340725,21.558894305312,21.558894305312
11,30,21.0153633638852,23.1168997002738,24.167667868468,31.5230450458279,31.5230450458279
12,30,19.467252370162,21.4139776071782,22.3873402256863,29.200878555243,29.200878555243
13,30,20.1540455170838,22.1694500687922,23.1771523446464,30.2310682756257,30.2310682756257
14,30,19.5670199989853,21.5237219988838,22.5020729988331,29.350529998478,29.350529998478
15,30,24.3793748430205,26.8173123273225,28.0362810694735,36.5690622645307,36.5690622645307
16,30,34.9332383564257,38.4265621920682,40.1732241098895,52.3998575346385,52.3998575346385
17,30,16.8335748961759,18.5169323857935,19.3586111306022,25.2503623442638,25.2503623442638
18,30,21.4666797882104,23.6133477670314,24.6866817564419,32.2000196823156,32.2000196823156
19,30,25.6229802553134,28.1852782808447,29.4664272936104,38.4344703829701,38.4344703829701
20,30,19.2390919805036,21.163001178554,22.1249557775792,28.8586379707554,28.8586379707554
21,30,14.2299966607874,15.6529963268662,16.3644961599055,21.3449949911811,21.3449949911811
22,30,19.8975116423741,21.8872628066115,22.8821383887302,29.8462674635611,29.8462674635611
23,30,17.3037397353125,19.0341137088438,19.8993006956094,25.9556096029688,25.9556096029688
24,30,20.9590269279421,23.0549296207363,24.1028809671334,31.4385403919131,31.4385403919131
25,30,16.204590020594,17.8250490226534,18.6352785236831,24.306885030891,24.306885030891
26,30,18.9681074092597,20.8649181501857,21.8133235206487,28.4521611138896,28.4521611138896
27,30,19.3167657215126,21.2484422936639,22.2142805797395,28.9751485822689,28.9751485822689
28,30,17.3430924890006,19.0774017379006,19.9445563623506,26.0146387335008,26.0146387335008
29,30,16.556314011327,18.2119454124597,19.0397611130261,24.8344710169905,24.8344710169905
30,30,19.5639607007724,21.5203567708497,22.4985548058883,29.3459410511587,29.3459410511587
31,30,18.6346466765109,20.4981113441619,21.4298436779875,27.9519700147663,27.9519700147663
32,30,17.2845419326154,19.012996125877,19.8772232225077,25.9268128989231,25.9268128989231
33,30,20.695729687111,22.7653026558221,23.8000891401777,31.0435945306665,31.0435945306665
34,30,19.9253060763373,21.917836683971,22.9141019877879,29.887959114506,29.887959114506
35,30,19.1554464786042,21.0709911264646,22.0287634503948,28.7331697179062,28.7331697179062
36,30,12.9173633095623,14.2090996405185,14.8549678059966,19.3760449643434,19.3760449643434
37,30,26.7703234086405,29.4473557495046,30.7858719199366,40.1554851129608,40.1554851129608
38,30,21.9542981116008,24.1497279227609,25.2474428283409,32.9314471674012,32.9314471674012
39,30,13.3658339318508,14.7024173250359,15.3707090216284,20.0487508977762,20.0487508977762
40,30,23.1268451110343,25.4395296221378,26.5958718776895,34.6902676665515,34.6902676665515
41,30,20.0096109979667,22.0105720977633,23.0110526476617,30.01441649695,30.01441649695
42,30,20.0062100846432,22.0068310931076,23.0071415973397,30.0093151269648,30.0093151269648
43,30,16.0637198458985,17.6700918304883,18.4732778227833,24.0955797688477,24.0955797688477
44,30,23.9022612178808,26.2924873396689,27.4876004005629,35.8533918268212,35.8533918268212
45,30,18.973749964633,20.8711249610963,21.819812459328,28.4606249469495,28.4606249469495
46,30,18.4076392080518,20.248403128857,21.1687850892596,27.6114588120777,27.6114588120777
47,30,22.7613886045758,25.0375274650334,26.1755968952621,34.1420829068637,34.1420829068637
48,30,17.6343905774035,19.3978296351439,20.279549164014,26.4515858661053,26.4515858661053
49,30,23.5497037117521,25.9046740829273,27.0821592685149,35.3245555676281,35.3245555676281
50,30,15.2059488715325,16.7265437586857,17.4868412022624,22.8089233072987,22.8089233072987
1,31,19.5166114373499,21.4682725810849,22.4441031529524,29.2749171560249,29.2749171560249
2,31,20.7903546488948,22.8693901137842,23.908907846229,31.1855319733421,31.1855319733421
3,31,15.2621519223198,16.7883671145518,17.5514747106678,22.8932278834797,22.8932278834797
4,31,18.8612062271506,20.7473268498657,21.6903871612232,28.2918093407259,28.2918093407259
5,31,25.471195217689,28.0183147394579,29.2918745003423,38.2067928265334,38.2067928265334
6,31,17.9170353963342,19.7087389359676,20.6045907057843,26.8755530945012,26.8755530945012
7,31,25.4394352914661,27.9833788206127,29.255350585186,38.1591529371991,38.1591529371991
8,31,21.1432297844546,23.2575527629001,24.3147142521228,31.714844676682,31.714844676682
9,31,19.3447945403536,21.279273994389,22.2465137214067,29.0171918105305,29.0171918105305
10,31,22.1683113771748,24.3851425148923,25.493558083751,33.2524670657622,33.2524670657622
11,31,26.3305418850732,28.9635960735805,30.2801231678342,39.4958128276098,39.4958128276098
12,31,16.2048503124984,17.8253353437483,18.6355778593732,24.3072754687476,24.3072754687476
13,31,16.6854461968125,18.3539908164938,19.1882631263344,25.0281692952188,25.0281692952188
14,31,19.7503725304026,21.7254097834429,22.712928409963,29.6255587956039,29.6255587956039
15,31,17.2945180066046,19.023969807265,19.8886957075953,25.9417770099069,25.9417770099069
16,31,17.8632473749285,19.6495721124214,20.5427344811678,26.7948710623928,26.7948710623928
17,31,21.6772342844242,23.8449577128666,24.9288194270879,32.5158514266363,32.5158514266363
18,31,22.5476705653335,24.8024376218668,25.9298211501335,33.8215058480002,33.8215058480002
19,31,18.8971310903073,20.786844199338,21.7317007538534,28.345696635461,28.345696635461
20,31,21.4170767434447,23.5587844177892,24.6296382549614,32.125615115167,32.125615115167
21,31,26.6516009937597,29.3167610931357,30.6493411428237,39.9774014906396,39.9774014906396
22,31,20.9857526221195,23.0843278843314,24.1336155154374,31.4786289331792,31.4786289331792
23,31,17.8450539236382,19.629559316002,20.5218120121839,26.7675808854573,26.7675808854573
24,31,26.1806467033699,28.7987113737069,30.1077437088754,39.2709700550548,39.2709700550548
25,31,18.98648382152,20.885132203672,21.834456394748,28.47972573228,28.47972573228
26,31,25.2128172683759,27.7340989952135,28.9947398586322,37.8192259025638,37.8192259025638
27,31,19.1794392378045,21.097383161585,22.0563551234752,28.7691588567068,28.7691588567068
28,31,23.1300436457037,25.443048010274,26.5995501925592,34.6950654685555,34.6950654685555
29,31,22.2025973428166,24.4228570770982,25.5329869442391,33.3038960142249,33.3038960142249
30,31,20.9577039077583,23.0534742985342,24.1013594939221,31.4365558616375,31.4365558616375
31,31,21.0578533213291,23.163638653462,24.2165313195285,31.5867799819937,31.5867799819937
32,31,16.9585796870245,18.654437655727,19.5023666400782,25.4378695305368,25.4378695305368
33,31,29.355847919491,32.2914327114401,33.7592251074146,44.0337718792364,44.0337718792364
34,31,20.5080208368675,22.5588229205542,23.5842239623976,30.7620312553012,30.7620312553012
35,31,20.1714850847338,22.1886335932071,23.1972078474438,30.2572276271006,30.2572276271006
36,31,19.3359955560297,21.2695951116327,22.2363948894341,29.0039933340445,29.0039933340445
37,31,12.3786460803648,13.6165106884013,14.2354429924195,18.5679691205472,18.5679691205472
38,31,26.0617728715566,28.6679501587122,29.97103880229,39.0926593073348,39.0926593073348
39,31,21.6963360132994,23.8659696146293,24.9507864152943,32.5445040199491,32.5445040199491
40,31,24.1761277366045,26.5937405102649,27.8025468970952,36.2641916049067,36.2641916049067
41,31,20.5340671265857,22.5874738392443,23.6141771955736,30.8011006898786,30.8011006898786
42,31,24.2672438310055,26.6939682141061,27.9073304056563,36.4008657465082,36.4008657465082
43,31,17.6438658834927,19.408252471842,20.2904457660166,26.4657988252391,26.4657988252391
44,31,21.9303440790117,24.1233784869129,25.2198956908634,32.8955161185175,32.8955161185175
45,31,22.1445152539884,24.3589667793873,25.4661925420867,33.2167728809826,33.2167728809826
46,31,17.0795114164407,18.7874625580848,19.6414381289068,25.6192671246611,25.6192671246611
47,31,20.9988176595699,23.0986994255269,24.1486403085054,31.4982264893549,31.4982264893549
48,31,20.5230522225508,22.5753574448059,23.6015100559335,30.7845783338262,30.7845783338262
49,31,16.4699796091662,18.1169775700829,18.9404765505412,24.7049694137494,24.7049694137494
50,31,17.2977068825319,19.0274775707851,19.8923629149117,25.9465603237978,25.9465603237978
1,32,15.1696552742882,16.686620801717,17.4451035654314,22.7544829114322,22.7544829114322
2,32,16.636555595496,18.3002111550456,19.1320389348204,24.954833393244,24.954833393244
3,32,22.7509941348765,25.0260935483642,26.163643255108,34.1264912023148,34.1264912023148
4,32,21.4049273252556,23.5454200577812,24.615666424044,32.1073909878835,32.1073909878835
5,32,20.2224341194811,22.2446775314292,23.2557992374032,30.3336511792216,30.3336511792216
6,32,16.9461148296293,18.6407263125922,19.4880320540737,25.4191722444439,25.4191722444439
7,32,22.8178527909585,25.0996380700544,26.2405307096023,34.2267791864377,34.2267791864377
8,32,19.8151986914319,21.7967185605751,22.7874784951467,29.7227980371479,29.7227980371479
9,32,18.8543107255578,20.7397417981136,21.6824573343915,28.2814660883367,28.2814660883367
10,32,14.6009383877716,16.0610322265487,16.7910791459373,21.9014075816574,21.9014075816574
11,32,16.8968237071103,18.5865060778213,19.4313472631769,25.3452355606655,25.3452355606655
12,32,18.4435370877739,20.2878907965513,21.21006765094,27.6653056316609,27.6653056316609
13,32,34.1676818987613,37.5844500886374,39.2928341835755,51.2515228481419,51.2515228481419
14,32,15.3493697540928,16.884306729502,17.6517752172067,23.0240546311391,23.0240546311391
15,32,22.1354401223609,24.348984134597,25.455756140715,33.2031601835413,33.2031601835413
16,32,21.4035497271986,23.5439046999184,24.6140821862783,32.1053245907978,32.1053245907978
17,32,20.9356446244103,23.0292090868513,24.0759913180719,31.4034669366155,31.4034669366155
18,32,16.9334856530254,18.6268342183279,19.4735085009792,25.4002284795381,25.4002284795381
19,32,27.3978412197053,30.1376253416758,31.5075174026611,41.096761829558,41.096761829558
20,32,19.9408428253828,21.9349271079211,22.9319692491902,29.9112642380742,29.9112642380742
21,32,24.8317205199353,27.3148925719288,28.5564785979256,37.2475807799029,37.2475807799029
22,32,23.0786955488965,25.3865651037861,26.540499881231,34.6180433233447,34.6180433233447
23,32,23.3700080067478,25.7070088074226,26.87550920776,35.0550120101217,35.0550120101217
24,32,25.0434670920215,27.5478138012236,28.7999871558247,37.5652006380322,37.5652006380322
25,32,18.948601956587,20.8434621522457,21.790892250075,28.4229029348804,28.4229029348804
26,32,16.0365187463747,17.6401706210122,18.4419965583309,24.0547781195621,24.0547781195621
27,32,16.0997104933212,17.7096815426533,18.5146670673194,24.1495657399818,24.1495657399818
28,32,19.8529374155526,21.8382311571079,22.8308780278855,29.7794061233289,29.7794061233289
29,32,22.35704842756,24.592753270316,25.710605691694,33.53557264134,33.53557264134
30,32,18.4572540896986,20.3029794986684,21.2258422031533,27.6858811345478,27.6858811345478
31,32,21.0240733304871,23.1264806635358,24.1776843300601,31.5361099957306,31.5361099957306
32,32,18.4491019868312,20.2940121855143,21.2164672848558,27.6736529802468,27.6736529802468
33,32,24.5259930154153,26.9785923169569,28.2048919677276,36.788989523123,36.788989523123
34,32,19.4253529562189,21.3678882518408,22.3391558996517,29.1380294343283,29.1380294343283
35,32,18.9340227221929,20.8274249944122,21.7741261305218,28.4010340832893,28.4010340832893
36,32,19.2067727865235,21.1274500651758,22.087788704502,28.8101591797852,28.8101591797852
37,32,13.5542343078907,14.9096577386798,15.5873694540743,20.331351461836,20.331351461836
38,32,20.9108393240107,23.0019232564118,24.0474652226123,31.3662589860161,31.3662589860161
39,32,19.630207319784,21.5932280517624,22.5747384177516,29.445310979676,29.445310979676
40,32,20.0811589972044,22.0892748969249,23.0933328467851,30.1217384958066,30.1217384958066
41,32,15.6467607725683,17.2114368498251,17.9937748884535,23.4701411588524,23.4701411588524
42,32,24.383215340139,26.8215368741529,28.0406976411599,36.5748230102086,36.5748230102086
43,32,24.5134414050305,26.9647855455336,28.1904576157851,36.7701621075458,36.7701621075458
44,32,16.2127168947775,17.8339885842552,18.6446244289941,24.3190753421662,24.3190753421662
45,32,19.3792152791628,21.3171368070791,22.2860975710372,29.0688229187442,29.0688229187442
46,32,22.1338784147522,24.3472662562274,25.453960176965,33.2008176221283,33.2008176221283
47,32,20.3213403286389,22.3534743615027,23.3695413779347,30.4820104929583,30.4820104929583
48,32,21.9926419149821,24.1919061064803,25.2915382022294,32.9889628724731,32.9889628724731
49,32,20.1339014622478,22.1472916084726,23.1539866815849,30.2008521933717,30.2008521933717
50,32,16.6229599314392,18.2852559245831,19.116403921155,24.9344398971587,24.9344398971587
1,33,14.8573266735375,16.3430593408912,17.0859256745681,22.2859900103062,22.2859900103062
2,33,22.0179023885976,24.2196926274574,25.3205877468873,33.0268535828964,33.0268535828964
3,33,24.6008760292514,27.0609636321765,28.2910074336391,36.9013140438771,36.9013140438771
4,33,22.013070230319,24.2143772533509,25.3150307648668,33.0196053454785,33.0196053454785
5,33,18.0942201077288,19.9036421185016,20.8083531238881,27.1413301615931,27.1413301615931
6,33,17.2606554092577,18.9867209501835,19.8497537206464,25.8909831138866,25.8909831138866
7,33,19.109889565274,21.0208785218014,21.9763730000651,28.6648343479109,28.6648343479109
8,33,17.3187482923925,19.0506231216317,19.9165605362514,25.9781224385887,25.9781224385887
9,33,22.4695193165518,24.716471248207,25.8399472140345,33.7042789748277,33.7042789748277
10,33,17.7913421154892,19.5704763270381,20.4600434328126,26.6870131732338,26.6870131732338
11,33,18.6640058191292,20.5304064010421,21.4636066919986,27.9960087286938,27.9960087286938
12,33,24.9249033009966,27.4173936310962,28.663638796146,37.3873549514948,37.3873549514948
13,33,20.1515619584378,22.1667181542816,23.1742962522035,30.2273429376568,30.2273429376568
14,33,23.8979660015385,26.2877626016923,27.4826609017693,35.8469490023077,35.8469490023077
15,33,26.5823525362805,29.2405877899086,30.5697054167226,39.8735288044208,39.8735288044208
16,33,21.6291858638977,23.7921044502875,24.8735637434823,32.4437787958465,32.4437787958465
17,33,24.8517690298939,27.3369459328833,28.579534384378,37.2776535448408,37.2776535448408
18,33,16.8834399538205,18.5717839492025,19.4159559468935,25.3251599307307,25.3251599307307
19,33,25.9614111273258,28.5575522400583,29.8556227964246,38.9421166909886,38.9421166909886
20,33,23.7768700254586,26.1545570280045,27.3434005292774,35.665305038188,35.665305038188
